id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_735;0;GmbH;20359;18200;1993;;GKV;3661243.02;3661243.02;1001075.05;127514.71;-3586.25;1624.01;5210.26;123928.46;123928.46;87239.61;1102071.79;762180.6;57993.61;0.0;45053.32;57993.61;;197630.35;;;;;;281897.58;865711.73;457572.89;260884.4;;;193282.21;-64047.97;17151.59
C_691;0;GmbH;21614;46370;1995;;GKV;100495.0;100495.0;100495.0;-14089.5;7448.2;;;-6641.3;-7141.3;-7141.3;289062.01;252887.32;35374.69;800.0;;;;;;;;;;0.0;117786.73;2197.68;2197.68;;;-6765.0;0.0;0.0
C_462;0;GmbH;20097;73200;1997;122.0;GKV;183708203.9;183708203.9;361282634.4;14571152.59;92585342.08;11685517.15;20416300.24;107156494.7;107156494.7;94370957.64;6633315552.0;5421427150.0;0.0;52917541.0;3465.45;;;3467063582.0;;;;;;1158970861.0;3122628872.0;3103777016.0;6351317.2;1692145554.0;;-40074707.82;372537.5;-19280.0
C_981;0;GmbH;21514;62020;1998;;GKV;311139650.1;310381798.6;123521413.7;6290231.89;-3954621.61;58388.39;4013010.0;2335610.28;2049210.28;1177472.56;156472756.7;66092146.83;18214000.0;34455800.0;7017791.0;16623000.0;5156000.0;17372412.11;;;;;;41154369.82;68954997.87;44553196.31;16571554.47;;;14912078.34;-19650137.54;-2702060.0
C_567;0;GmbH;22047;17210;2001;;GKV;351672778.8;351720602.3;72110330.85;6546635.35;3924572.95;329548.05;907189.57;10471208.3;10471208.3;8419690.86;104877538.5;69475020.46;3832354.81;1713290.0;32746009.46;;;17222344.04;;;;;;29856873.2;81875085.2;13835950.23;694463.99;;;3958679.12;-2190274.4;-4586389.25
C_786;0;AG;16515;1500;2005;9.0;GKV;94474972.45;93752068.12;49836009.91;5254842.04;-2746346.61;88.99;1542812.97;2508495.43;2153851.43;1885844.37;67794024.33;29312381.68;0.0;24392724.0;;;;5874306.36;;;;;;18433668.75;55413660.65;15999600.78;1252865.81;9969054.58;;7726016.4;-7806272.65;6046284.64
C_926;0;Einzelfirma;31848;43210;2000;;GKV;99516330.85;99516330.85;5111708.6;404128.58;-2210.08;1469.51;3679.59;401918.5;401918.5;240930.33;12209917.18;9455121.81;0.0;0.0;;;;4053629.4;;;;;;2754795.37;12117903.54;12114903.54;2807628.24;8665771.01;;-2017012.96;-40346.83;1580000.0
C_813;0;Sonst. Gewerbetreibende;31303;43220;1999;;GKV;207739238.5;207739238.5;36990050.72;12455704.63;-1729925.96;30555.67;1760481.63;10725778.67;10725778.67;9199217.19;94077257.19;22972765.96;44436732.79;191885.74;;44436732.79;;8438541.06;;;;;;26475872.7;49942850.67;34755051.58;2477111.88;16596580.06;;-44754160.23;-471157.31;41186732.79
C_066;0;Sonst. Gewerbetreibende;30159;47420;2002;;GKV;8004591.0;8004591.0;8588878.0;156943.0;-19041.0;2104.0;21145.0;137902.0;137902.0;77128.0;10015007.0;5268924.0;0.0;290689.0;1000000.0;;;;;;;;;4455394.0;9637380.0;330866.0;280034.0;;;480586.0;-112150.0;661129.0
C_255;0;GmbH & Co. KG;30419;25920;2006;291.0;GKV;8758.84;8758.84;1310844.44;-632435.39;1518038.16;5407.15;31212.4;885602.77;885602.77;729482.35;8766189.75;1125215.41;333300.0;0.0;133360.0;333300.0;;71936.66;;;;;;7307674.34;1168342.1;1182681.33;299438.83;;;402224.93;-26739.78;-313606.41
C_649;0;GmbH;30853;43210;2007;317.0;UKV;94149420.0;;;3739424.0;-14358.0;2095.0;16453.0;3725066.0;3725066.0;0.0;22086897.0;17569043.0;609000.0;0.0;;;;6515052.0;;;;;;3908854.0;22086897.0;13807615.0;;11442281.0;;2237056.0;0.0;-2384066.0
C_695;0;GmbH & Co. KG;31234;81301;1982;7.0;GKV;3057393.77;3057393.77;1421985.36;364166.5;-2140.48;240.92;2381.4;362026.02;362026.02;242357.41;1088747.31;582430.54;0.0;0.0;64385.42;;;188664.23;;;;;;506316.77;965795.31;954047.32;423034.9;529327.42;;414415.4;-84532.37;-100000.0
C_817;0;GmbH;31137;45100;1996;35.0;GKV;31569808.36;31569808.36;5609219.29;1026380.5;8075.21;9956.21;1881.0;1034455.71;1034455.71;683250.88;16170682.88;6110128.68;0.0;43395.0;;;;40228.32;;;;;;10017159.2;11137065.6;3706824.09;1007791.54;2593537.51;;-1093100.98;-1303471.19;0.0
C_202;0;GmbH;24145;70101;1973;;GKV;2773109.35;2494202.49;626557.01;88346.35;-3753.3;;3753.3;84593.05;84593.05;52845.0;1881743.61;1823682.11;0.0;0.0;;;;507089.78;;;;;;58061.5;1816710.23;486469.15;32302.64;420518.13;;66533.66;-8366.77;-29373.33
C_685;0;GmbH & Co. KG;24103;74900;1937;17.0;GKV;1042153.16;1042153.16;714947.81;30128.22;16.84;26.33;9.49;30145.06;30145.06;20256.15;182589.63;80160.96;0.0;0.0;;;;20883.14;;;;;;102428.67;133928.73;126171.16;111612.98;;;70993.99;-5804.17;1.46e-11
C_716;0;GmbH & Co. KG;24145;23990;1990;;GKV;5924834.45;5924834.45;6423667.08;2187801.48;-1529403.61;117597.41;1647001.02;658397.87;658397.87;334996.56;64563700.37;46908981.69;0.0;0.0;3870009.07;;;317477.95;;;;;;17654718.68;187380.96;0.0;;;;3980521.17;-1129682.46;1039161.26
C_090;0;GmbH;49733;25120;2001;;GKV;11779987.29;11779987.29;6425318.03;741614.35;-99747.1;1.74;99748.84;641867.25;641867.25;543320.25;4276383.39;3383995.83;0.0;0.0;;;;822088.69;;;;;;892387.56;2842504.82;1762480.17;269523.22;1480724.54;;515871.13;-76064.78;-416779.14
C_659;0;GmbH;26169;46692;2011;;GKV;2765416.26;2764421.26;1449073.52;371233.81;10842.27;11454.91;103.86;382076.08;382076.08;262232.22;1137695.21;212943.77;0.0;0.0;;;;69446.99;;;;;;924751.44;1034290.04;1039233.05;53857.17;;;181891.55;-30524.01;-200547.95
C_233;0;GmbH & Co. KG;23683;96040;1990;120.0;GKV;1539704.38;1893283.06;970918.11;39846.71;-7910.8;2052.0;9962.8;31935.91;31935.91;27377.07;729302.4;729302.4;0.0;0.0;;;;;;;;;;-5.82e-11;401639.99;116538.14;4062.76;;;6283.45;-3932.83;7445.02
C_924;0;GmbH;24790;26300;1988;;GKV;506683.36;506683.36;416067.37;214950.77;-37405.12;11514.59;48919.71;177545.65;177545.65;158667.1;2461683.91;1350232.52;364000.0;562289.45;90000.0;364000.0;562289.45;662820.21;;;;;;185161.94;460574.43;73987.6;7788.74;55273.49;;500853.52;5.82e-11;-498710.55
C_845;0;GmbH;21335;20520;1858;185.0;GKV;197930538.6;197272284.7;26947855.95;11889123.68;-153824.45;840.68;154855.42;11735299.23;11714843.23;-1.68e-08;40128120.37;35220620.37;0.0;2461973.0;;;;454217.93;;;;;;2445527.0;32809291.04;24618777.77;1012.13;24452421.93;;11658956.29;-1072492.01;-10881648.82
C_264;0;GmbH;21365;25110;1913;;GKV;1363259.16;1363259.16;340819.95;-72.84;72.84;72.84;;0.0;-4.02e-11;0.0;1147484.03;347484.03;0.0;0.0;;;;169505.29;;;;;;800000.0;373984.21;311936.72;311936.72;;;-12619.07;0.0;154236.38
C_272;0;GmbH;27572;22220;1986;45.0;GKV;18666830.88;18974875.88;9024886.3;1143918.89;-180365.15;12934.33;193299.48;963553.74;963553.74;709034.03;17170329.37;2880445.9;4262500.0;50000.0;1412500.0;4262500.0;50000.0;864204.71;;;;;;8078382.47;7021491.94;2985563.57;1687109.22;;;-2154134.71;-988402.48;2787500.0
C_388;0;GmbH;26180;68322;1993;;GKV;125457.51;125457.51;30061.62;1992.05;-54.0;;54.0;1938.05;1938.05;1710.05;75829.07;66096.94;9732.13;0.0;;;;7277.73;;;;;;1.46e-11;75468.07;4736.37;3057.21;;;2790.09;0.0;-438.6
C_524;0;GmbH;26389;62019;1992;;GKV;12856689.62;12856689.62;1694334.2;252215.62;-75380.23;2.39;75382.62;176835.39;176835.39;114836.62;4431113.93;2043299.23;1925000.0;0.0;;;;295311.37;;;;;;461444.7;4426866.13;2987818.2;312626.88;2320299.83;;125054.06;1.0;1.86e-09
C_732;0;GmbH;26655;49320;1998;;GKV;38305678.66;38892645.13;32581696.49;6102863.41;-1233734.89;149.06;1233883.95;4869128.52;4717757.52;-8.61e-09;28390812.28;13236573.43;0.0;10986347.95;;;;1477329.14;;;;;;4167890.9;13824649.71;13158026.87;1251143.34;5066782.99;;5139101.58;-572063.27;-4712638.52
C_466;0;GmbH;26389;28220;1966;920.0;GKV;42944908.7;42798512.45;35974269.1;-2072231.66;-395689.87;649.55;396339.42;-2467921.53;-2467921.53;-2491397.04;27643188.68;14477864.52;2632127.3;2127610.51;383815.15;2632127.3;1868140.57;1437006.98;;;;;;117163.0;7237403.39;5525343.84;395538.44;;;-2637246.06;-4537368.67;8588197.03
C_675;1;Sonst. Gewerbetreibende;26180;77120;1999;;GKV;68401.31;68401.31;61227.36;-4545.7;;;;-4545.7;-4545.7;-5669.7;30645.86;30645.86;0.0;0.0;608.94;;;;;;;;;0.0;11072.65;1049.7;;;;18060.23;-618.0;-18504.47
C_842;0;GmbH;26125;43330;2002;;GKV;30868312.77;30868312.77;31700436.57;1656321.28;-42389.85;22072.87;255097.97;1613931.43;1613931.43;1595988.72;56812193.37;3994388.93;1269258.81;11416710.7;317617.34;1260515.82;10387811.02;714729.09;;;;;;34013580.48;15164537.5;15128489.01;10579460.11;2485631.26;;2556174.15;-1831137.33;2231255.58
C_183;0;GmbH;26655;49410;2010;;GKV;1052306.53;1048379.32;1061731.39;32111.04;-124.43;221.74;3184.1;31986.61;31986.61;26418.77;501434.65;406640.17;74794.48;20000.0;81352.05;74794.48;;226471.58;;;;;;-1.46e-11;264028.38;217919.66;16314.72;63986.99;;-63217.57;-40368.03;-35729.32
C_850;0;GmbH;26188;47521;2010;;GKV;3285270.09;3254126.15;1982355.79;902985.94;-340522.79;1966.78;342489.57;562463.15;562463.15;505322.61;20613832.64;2472271.54;3777565.75;4475608.67;1428571.65;3647053.51;3899022.11;132190.62;;;;;;9888686.68;1232192.86;497948.8;442854.77;13131.5;9806.92;1388425.88;-759002.04;-1510473.15
C_368;0;GmbH;22113;43210;1977;;GKV;603894.96;603894.96;373224.96;74633.01;-14519.36;49.0;14568.36;60113.65;60407.6;53619.91;360889.69;156604.71;204284.98;0.0;75251.19;;;64163.74;;;;;;;106780.14;75186.0;37316.27;;;85495.43;-43705.64;-50978.14
C_205;0;GmbH;25746;43999;2010;;GKV;1253892.34;1257204.39;819156.3;104693.46;-79458.78;;79458.78;25234.68;25234.68;18586.94;1259162.08;690369.76;67764.82;0.0;252020.75;;;133389.91;;;;;;501027.5;1012640.78;406688.46;39.93;298762.97;;-1391.81;-31550.85;31638.82
C_352;0;GmbH;48455;43130;1996;3160.0;GKV;539301.54;545825.76;546192.86;23364.22;-4358.14;2.77;4360.91;19006.08;19006.08;19006.08;109765.79;109765.79;0.0;0.0;;;;;;;;;;3.64e-12;31682.85;20763.6;9400.65;;;12299.93;-5603.44;1.46e-11
C_705;0;AG;9232;46520;1999;399.0;GKV;17094375.63;17094375.63;5468814.63;618923.48;1316.29;3747.68;2431.39;620239.77;620239.77;399356.78;4815842.45;4297090.74;0.0;0.0;;;;2913520.32;;;;;;507654.3;4382440.2;1320692.1;132054.46;61820.58;;130318.67;-44295.78;-146863.33
C_195;0;GmbH;9119;43999;2005;;GKV;1367413.14;1355827.64;681215.49;13212.85;-9155.72;83.29;9239.01;4057.13;4057.13;2032.77;297085.63;138167.81;64494.08;61529.28;64151.67;54494.08;61529.28;27449.73;;;;;;32894.46;237864.63;196241.98;1699.36;184121.08;;-24739.67;-47304.7;36111.13
C_240;0;GmbH;2977;35130;1993;112.0;GKV;8231060.5;8129548.57;4697155.93;188063.64;-23207.1;480.5;31187.6;164856.54;164856.54;103589.69;4945453.82;1007405.08;449315.24;1665847.09;;;;271044.39;;;;;;1787607.27;3776591.68;1558397.25;468607.71;1023583.77;;184862.88;-194696.8;-110359.97
C_712;0;GmbH;1987;20160;2000;48.0;GKV;579879.34;579879.34;340835.98;19977.2;-8242.96;561.99;8804.95;11734.24;8738.24;7052.65;194651.9;36946.9;0.0;157705.0;;;;14081.36;;;;;;0.0;93872.52;32416.67;9784.68;15835.73;;32312.39;-499.92;3984.87
C_199;0;GmbH;1640;28250;1990;125.0;GKV;31771842.17;31999926.2;9404033.3;-443923.31;-204910.64;2700.66;154151.1;-648833.95;-648833.95;-584112.6;8861982.32;15205551.35;0.0;0.0;;;;;;;;;;2567166.71;8442472.11;7577380.5;1565128.6;5885960.26;;-4511802.07;-161025.36;2030079.44
C_415;0;GmbH;1768;26520;1990;487.0;GKV;396387.43;396387.43;399347.11;17522.69;;;;17522.69;17522.69;11708.67;133446.4;73788.38;0.0;0.0;;;;1800.0;;;;;;59658.02;58667.96;46346.05;43120.51;;;-20884.97;-27783.14;-19718.47
C_403;0;GmbH;1809;68201;1993;;GKV;2523108.8;2523108.8;1270617.56;134066.92;-26757.65;65.88;26823.53;107309.27;107309.27;71670.64;1024435.72;579319.32;286768.77;0.0;96442.27;;;370942.26;;;;;;147806.63;885444.29;344134.98;20368.75;;;33234.98;-100773.3;15567.13
C_326;1;GmbH;1900;49410;1878;;GKV;3012370.16;3003367.58;1890083.92;145661.16;-54006.93;74.57;54081.5;91654.23;91654.23;92648.84;1177579.18;685288.65;492290.53;0.0;237065.77;;;201526.08;;;;;;0.0;598482.69;415107.85;6072.86;;;39289.92;-17678.27;-116407.57
C_337;0;GmbH & Co. KG;1705;43220;1996;;GKV;1104648.28;1139855.49;555596.2;79173.31;-3147.55;435.0;3582.55;76025.76;76025.76;61429.3;408793.39;179686.56;35040.89;0.0;9994.58;35040.89;;80973.75;;;;;;192116.84;344608.39;144188.49;6196.51;72854.37;;46955.93;-39543.38;-12641.57
C_410;0;GmbH;1239;47430;1995;65.0;GKV;1136902.15;1136902.15;1208662.96;30918.95;-23869.68;5765.0;28271.59;7049.27;7049.27;-208.14;1075850.18;160844.5;281000.0;0.0;;115000.0;;7593.34;;;;;;634005.68;454183.49;446241.23;18902.58;300438.08;;677098.55;-90086.74;-472816.0
C_109;0;GmbH;1471;26511;1996;;GKV;15276308.62;15276308.62;14424262.2;2670946.74;4444.68;10735.5;6350.82;2675391.42;2675391.42;1855504.0;5089320.01;1270702.35;0.0;154172.0;180402.64;;;85343.34;;;;;;3664445.66;3777666.08;3003325.08;2950725.04;;;1948936.65;-84409.55;-1358233.72
C_527;0;GmbH;1471;10130;2004;;GKV;13566568.0;14711919.0;7133662.0;1767837.0;-25073.0;2171.0;27244.0;1742764.0;1749531.0;1212516.0;4896101.0;2456166.0;0.0;0.0;;;;;;;;;;2439935.0;4590748.0;4297010.0;2911186.0;;;2025045.0;-105147.0;-239783.0
C_022;0;GmbH;1277;46731;2001;;GKV;68798684.63;69836980.12;44071887.83;8881536.32;-117295.94;150515.09;267811.03;8764240.38;8764240.38;6710113.87;53058271.15;23098885.96;1554851.71;0.0;5618000.0;1554851.71;;;;;;;;27596044.06;42751896.14;34646700.02;14356099.96;7379048.11;;5838812.59;-825163.29;-5548148.29
C_426;0;GmbH;1833;77390;2002;;GKV;22216264.85;22216264.85;6345008.61;2156725.16;-5310.92;;5310.92;2151414.24;2151414.24;1474817.02;4799597.23;1896831.7;0.0;0.0;;;;462389.3;;;;;;2902765.53;4636515.69;2753927.06;1051959.2;1300471.44;;833814.1;-18087.54;-1159107.38
C_033;0;GmbH;1665;41103;2004;6.0;GKV;3574189.8;3574189.8;2082653.79;540550.08;-88989.18;1304.82;90294.0;451560.9;451560.9;291000.0;11409111.32;1884597.34;860086.5;2784000.0;194160.16;800000.0;2784000.0;863932.62;;;;;;4137525.98;713460.22;713460.22;27594.23;430031.61;;995658.21;-1167495.49;148128.97
C_171;0;GmbH;1587;35130;2003;;GKV;3335709.08;5658930.18;2767426.19;42077.49;-19055.33;971.4;20026.73;23022.16;23022.16;-5538.81;2124303.75;2042228.83;0.0;0.0;;;;;;;;;;82074.92;1724217.23;931643.95;588.17;;;-190696.13;-130396.69;-326181.37
C_303;0;GmbH;1099;68101;2005;17.0;GKV;7152732.95;4455400.24;1124785.27;214650.33;-37123.4;11111.52;48234.92;177526.93;175290.08;134528.67;1404631.06;6367245.51;170177.81;0.0;260016.32;;;372228.5;;;;;;260407.06;1190220.36;466835.41;636.16;;;636614.55;-259539.66;-181742.63
C_465;0;Sonst. Gewerbetreibende;1609;45100;2011;;GKV;983350.11;983350.11;1004636.37;57309.5;-35.36;;35.36;57274.14;57274.14;0.0;344807.03;313230.98;6011.46;0.0;;;;;;;;;;25564.59;11372.03;11372.03;3846.34;4291.0;;118748.88;-169649.0;47680.86
C_006;0;GmbH;99334;73110;1996;22.0;GKV;5951391.12;5951391.12;6042176.77;351562.67;-46774.63;630.0;47404.63;304788.04;304779.32;190997.06;2397170.31;1171311.84;949154.57;0.0;366789.3;628416.35;;349329.76;;;;;;276703.9;866082.14;880823.05;12397.79;;;376145.67;-383107.43;122802.62
C_956;0;GmbH;99326;42200;2000;153.0;GKV;3414253.06;3410934.06;2643517.38;114442.14;-32590.38;;22590.38;81851.76;81851.76;81030.76;716379.27;630986.23;0.0;0.0;243504.45;;;218318.48;;;;;;85393.04;496255.94;459537.53;3578.47;;;88087.33;-11168.06;-86803.34
C_313;0;GmbH;7973;43341;1999;;GKV;2279490.18;2278990.18;499347.91;25078.64;-2532.21;;2532.21;22546.43;22546.43;16668.56;211882.62;161077.0;0.0;0.0;28378.08;;;96554.44;;;;;;50805.62;142582.76;145914.62;19076.3;113979.8;;12566.7;-6520.2;11845.25
C_797;0;GmbH;7819;29200;2004;;GKV;1356988.34;1356988.34;462306.83;-35047.74;-27646.22;43.33;27689.55;-62693.96;-62693.96;-66867.2;2306905.48;481462.59;46579.0;266055.05;42512.2;46579.0;266055.05;340446.36;;;;;;1512808.84;1018109.99;133929.79;116339.22;;;79697.35;268933.41;-93796.26
C_961;0;GmbH;6132;62090;1990;;GKV;2081920.53;2398519.09;1591581.46;75108.61;-14317.44;232.95;14550.39;60791.17;60791.17;40041.9;1269625.22;1111905.84;229853.03;0.0;;196250.03;;441127.77;33603.0;;;;;334955.75;837951.72;193985.89;53942.04;;;139393.64;-293817.23;96250.03
C_441;0;Verein;6217;88990;1990;291.0;GKV;5827645.04;5827645.04;4381116.87;355901.24;-67531.05;548.82;68241.61;288370.19;288370.19;197754.35;4227410.65;787228.16;128883.91;820260.81;46893.03;42939.46;820260.81;272942.22;;;;;;2491037.77;1673877.52;1630995.8;543383.86;1040333.61;26586.24;317563.55;-100292.0;-337686.37
C_641;0;GmbH;6618;86101;2004;1139.0;GKV;433769159.2;433769159.2;32898144.28;1238417.46;-223583.05;3224.61;252047.91;1014834.41;1014834.41;803993.63;52433534.21;31041411.23;2000000.0;1812833.0;500000.0;2000000.0;1750000.0;14601503.52;;;;;;17519289.98;40658918.22;40255662.71;6017488.92;26334120.31;;-9637806.35;-51180.84;3349825.78
C_216;0;GmbH;4552;43220;1990;42.0;GKV;17751946.87;17751946.87;4380460.6;-367763.22;1661.03;1661.03;;-366102.19;-366102.19;1.49e-09;4385180.69;1285180.69;0.0;0.0;;;;699985.88;;;;;;3100000.0;4384820.06;3894180.69;673197.61;3190936.04;;479183.38;7865.35;-942870.33
C_301;0;GmbH;4758;87900;1997;;GKV;2582142.7;2582142.7;18128851.4;-4224050.55;-208793257.6;31412.6;114441.55;-213017308.2;-213017308.2;-215796622.9;424163318.0;154597031.0;0.0;1337367.0;;;;;;;;;;268228920.0;67529127.32;67529127.32;46486741.66;;;-159802729.4;137879135.3;0.0
C_481;0;GmbH;4808;43220;1999;;GKV;5472759.25;5477998.91;2407295.67;-75114.85;-8008.25;26867.35;34875.6;-83123.1;-83123.1;-92919.29;2014059.92;1606906.3;0.0;0.0;;;;69822.63;;;;;;407153.62;1723307.92;1492790.18;284740.65;373490.57;;125311.06;-116359.24;34838.05
C_506;0;GmbH;4319;66190;1991;;GKV;89729134.6;89729134.6;5195814.52;-460332.13;35260.95;41397.32;2499.97;-425071.18;-425071.18;-426908.18;12846378.34;11995308.58;0.0;0.0;;;;4133436.37;;;;;;851069.76;12420086.87;12502672.32;6792290.46;4254346.99;;-1932978.23;18702.61;4.19e-09
C_667;0;GmbH;4129;70220;2004;;GKV;358673.49;328673.49;87097.67;43531.43;-851.08;152.0;1003.08;42680.35;42680.35;39847.35;217468.48;135108.19;0.0;0.0;;;;;;;;;;82360.29;202225.45;29473.09;7164.17;;;106170.6;-7167.08;-99930.42
C_990;0;GmbH;4315;45203;2005;;GKV;25627583.42;25627583.42;29738713.61;69859.6;-6614.0;4661.68;11275.68;63245.6;63245.6;20707.64;14182465.73;13633655.23;0.0;0.0;;;;6384593.95;;;;;;548810.5;12884941.02;12899951.27;3170040.72;8988929.02;;-463757.72;-152595.04;9387.0
C_953;1;GmbH & Co. KG;39240;18120;2003;106.0;GKV;246000.0;99000.0;837989.82;-2584626.76;-725096.79;261650.01;380628.77;-3309723.55;-3309723.55;-3317580.99;8497591.57;6616630.23;0.0;0.0;595000.0;;;;;;;;;1880961.34;4078378.78;545500.51;542803.13;;;602226.21;-1039116.63;0.0
C_875;0;GmbH;39126;52291;2003;;GKV;499875.18;489575.18;333198.09;54586.08;-515.3;;515.3;54070.78;53770.78;41663.23;161018.49;77785.72;0.0;0.0;;;;11118.97;;;;;;83232.77;129893.81;117431.42;53137.82;;;49574.73;-1615.85;-11521.54
C_215;0;GmbH;39112;88101;2008;1051.0;GKV;24716166.19;24716166.19;15506094.82;243417.23;1555.24;1609.18;53.94;244972.47;244972.47;140042.09;3630660.08;2347721.41;0.0;0.0;;;;745195.52;;;;;;1282938.67;2687647.03;369445.31;;341644.41;;-70861.2;-312771.15;383632.35
C_315;0;GmbH;98574;1420;1992;;GKV;262680.45;262680.45;109224.61;75266.31;-5419.6;;5419.6;69846.71;69846.71;64629.75;172975.29;115190.26;0.0;0.0;;;;;;;;;;57785.03;154656.22;86635.82;18536.15;;;30530.18;-2.0;-49172.11
C_978;0;GmbH;96515;43220;1997;73.0;GKV;198904.16;198904.16;198904.16;-18296.39;28.0;;;-18268.39;-14557.74;-20969.74;51041.73;25020.62;0.0;0.0;;;;283.38;;;;;;26021.11;39807.97;49442.93;19525.16;;;21356.4;-795.0;-1221.0
C_972;0;GmbH;99713;1610;1990;32.0;GKV;13020708.33;13020708.33;4154925.21;777065.02;-97338.92;8565.49;110074.36;679726.1;679726.1;578821.0;8763989.81;5132890.5;937276.46;1007277.58;692230.33;787276.44;1007277.58;1935286.76;;;;;;1686545.27;3528251.51;1417925.74;103501.59;546066.53;;2990340.14;-2929002.18;56643.37
C_798;0;GmbH;99976;46742;1991;3.0;GKV;1368908.77;1368908.77;916018.82;137364.44;-9002.33;1241.12;10243.45;128362.11;128362.11;79446.61;617441.06;201535.56;68752.0;0.0;9880.7;;;57122.21;;;;;;237029.5;214788.16;108529.81;17830.8;;;113583.12;-172076.81;82239.88
C_838;1;GmbH & Co. KG;99867;41201;1998;;GKV;24193132.7;24544260.26;14968191.73;716819.52;-895263.35;901.75;896165.1;-178443.83;-178443.83;-195339.47;14230523.2;6559687.0;7365902.32;21449.0;66662.71;6687500.0;;1812750.58;203018.86;;;;;0.0;5903985.3;1313816.92;407429.32;222424.15;;568579.39;-510914.95;285594.11
C_789;0;GmbH;99819;25730;1990;;GKV;15645358.64;15645358.64;1871675.72;72715.82;22709.8;45137.67;22427.87;95425.62;95425.62;73359.92;2739379.54;1752408.56;21993.3;0.0;195476.09;21993.3;;114389.87;;;;;;964977.68;2739379.54;1025451.47;109800.97;;;324782.13;-1395.77;-203564.29
C_643;0;Einzelfirma;99974;68201;2002;;GKV;16860928.53;16935834.63;9214153.56;277003.71;-39192.04;7459.55;46651.59;237811.67;237811.67;138020.95;5125331.34;3239999.85;0.0;387772.0;;;;1412656.53;;;;;;1497559.49;4384752.95;4197048.47;2230408.81;1795457.85;;1529271.43;-292336.29;-2.79e-09
C_596;0;GmbH;16306;41201;1990;;GKV;126819593.6;126819593.6;4798665.13;430172.07;-430172.85;124532.62;;-0.780000005;-0.779999993;-3.73e-09;50035762.36;30433805.01;0.0;8524812.2;;;;8408349.62;;;;;;116702.37;48983362.8;47571089.91;47322295.51;;;1050305.73;-114111.89;148788.89
C_257;0;GmbH;16269;1610;1996;;GKV;9924586.14;9924586.14;1437155.31;50007.94;-7763.85;;7763.85;42244.09;42244.09;0.0;894174.92;831649.18;0.0;0.0;;;;;;;;;;62525.74;299501.92;295828.55;;;;75990.71;-131433.07;-37210.09
C_545;0;GmbH;15234;87100;2000;;GKV;151339.78;151339.78;89590.07;8528.69;225.9;2922.36;2696.46;8754.59;8754.59;2299.47;134817.19;32187.55;52116.13;0.0;640.16;;;1964.0;;;;;;50513.51;63854.31;20001.41;17622.7;;;8528.29;-3354.78;4188.9
C_130;0;GmbH;6406;41201;1991;;GKV;6889896.59;7014532.71;4289786.19;74216.66;-62946.07;20331.6;83277.67;11270.59;11270.59;8.15e-10;3420202.48;2801445.63;0.0;406498.9;;;;;;;;;;710184.95;3319420.16;666979.81;292.37;;;-131218.01;-20354.26;42708.21
C_780;0;Einzelfirma;23970;43320;1991;;GKV;14868919.91;9474943.16;5695406.91;-399277.09;-403011.66;1548.48;467742.54;-802288.75;-802288.75;-803067.55;12139287.06;3514975.49;498000.0;6547000.0;1029305.89;;;135937.42;;;;;;1579311.57;5741169.94;1376308.52;11835.71;1175837.08;28000.0;541171.1;-415187.66;326571.06
C_306;0;GmbH;19061;46770;2005;;GKV;4014436.71;3826186.71;1900148.61;62594.14;-20822.04;173.46;20995.5;41772.1;41484.52;33947.5;1010543.88;1277232.81;4089.74;0.0;236097.8;4089.74;;389717.36;;;;;;239821.33;870878.55;322312.92;21653.81;284742.66;;51882.21;-58877.65;-11904.02
C_430;0;GmbH;19061;35100;2005;8.0;GKV;849095.56;849095.56;854752.74;81858.62;-1985.94;10160.45;12146.39;79872.68;79872.68;68515.62;4025854.37;3233216.51;452637.86;200000.0;100000.0;400000.0;200000.0;216468.19;;;;;;140000.0;480599.21;480599.21;350231.65;113502.75;;1404406.45;-973477.01;-108705.77
C_666;0;GmbH;6502;52299;2008;60.0;GKV;755777224.5;762632888.5;669316840.4;59492545.49;-32953061.72;10720450.31;60483141.34;26539483.77;16825271.77;12804004.5;1826724339.0;704992326.9;26914750.77;516095164.2;3150770.43;26700000.0;7175000.0;57650477.69;214750.77;;;;;586793998.2;868113324.2;698963449.5;59958770.03;75725812.53;;20721922.33;-47402491.44;37612368.53
C_146;0;Genossenschaft;2826;41103;1993;3.0;GKV;422895.65;422895.65;581581.79;177533.43;;;;177533.43;177533.43;151293.29;7357422.4;4781158.11;0.0;2493125.68;;;;;;;;;;83138.61;318149.66;100775.16;100775.16;;;-3937408.22;4013642.29;-4601.63
C_724;0;GmbH;7743;96010;1995;;GKV;881232.88;881232.88;879288.18;249326.2;-231756.89;30.43;231787.32;17569.31;17569.31;14815.11;4856386.84;1025191.18;3831195.66;0.0;;;;;;;;;;-3.64e-12;55365.4;298.55;298.55;;;-747.01;0.0;3831932.69
